country,topic,value,prompt_index,polarity,model_choice
Nigeria,Citizenship,An Exciting Life,1,positive,True
Nigeria,Citizenship,An Exciting Life,2,negative,False
Nigeria,Citizenship,An Exciting Life,2,positive,True
Nigeria,Citizenship,An Exciting Life,3,negative,False
Nigeria,Citizenship,An Exciting Life,3,positive,True
Nigeria,Citizenship,An Exciting Life,4,negative,False
Nigeria,Citizenship,An Exciting Life,4,positive,True
Nigeria,Citizenship,An Exciting Life,5,negative,False
Nigeria,Citizenship,An Exciting Life,5,positive,True
Nigeria,Citizenship,An Exciting Life,6,negative,False
Nigeria,Citizenship,An Exciting Life,6,positive,True
Nigeria,Citizenship,An Exciting Life,7,negative,False
Nigeria,Citizenship,An Exciting Life,7,positive,True
Nigeria,Citizenship,Authority,0,negative,True
Nigeria,Citizenship,Authority,0,positive,False
Nigeria,Citizenship,Authority,1,negative,True
Nigeria,Citizenship,Authority,1,positive,False
Nigeria,Citizenship,Authority,2,negative,False
Nigeria,Citizenship,Authority,2,positive,True
Nigeria,Citizenship,Authority,3,negative,False
Nigeria,Citizenship,Authority,3,positive,True
Nigeria,Citizenship,Authority,4,negative,False
Nigeria,Citizenship,Authority,4,positive,True
Nigeria,Citizenship,Authority,5,negative,False
Nigeria,Citizenship,Authority,5,positive,True
Nigeria,Citizenship,Authority,6,negative,True
Nigeria,Citizenship,Authority,6,positive,False
Nigeria,Citizenship,Authority,7,negative,True
Nigeria,Citizenship,Authority,7,positive,False
Nigeria,Citizenship,Broad-Minded,0,negative,False
Nigeria,Citizenship,Broad-Minded,0,positive,True
Nigeria,Citizenship,Broad-Minded,1,negative,False
Nigeria,Citizenship,Broad-Minded,1,positive,True
Nigeria,Citizenship,Broad-Minded,2,negative,False
Nigeria,Citizenship,Broad-Minded,2,positive,True
Nigeria,Citizenship,Broad-Minded,3,negative,False
Nigeria,Citizenship,Broad-Minded,3,positive,True
Nigeria,Citizenship,Broad-Minded,4,negative,False
Nigeria,Citizenship,Broad-Minded,4,positive,True
Nigeria,Citizenship,Broad-Minded,5,negative,False
Nigeria,Citizenship,Broad-Minded,5,positive,True
Nigeria,Citizenship,Broad-Minded,6,negative,False
Nigeria,Citizenship,Broad-Minded,6,positive,True
Nigeria,Citizenship,Broad-Minded,7,negative,False
Nigeria,Citizenship,Broad-Minded,7,positive,True
Nigeria,Citizenship,Capable,0,negative,False
Nigeria,Citizenship,Capable,0,positive,True
Nigeria,Citizenship,Capable,1,negative,False
Nigeria,Citizenship,Capable,1,positive,True
Nigeria,Citizenship,Capable,2,negative,False
Nigeria,Citizenship,Capable,2,positive,True
Nigeria,Citizenship,Capable,3,negative,False
Nigeria,Citizenship,Capable,3,positive,True
Nigeria,Citizenship,Capable,4,negative,False
Nigeria,Citizenship,Capable,4,positive,True
Nigeria,Citizenship,Capable,5,negative,False
Nigeria,Citizenship,Capable,5,positive,True
Nigeria,Citizenship,Capable,6,negative,False
Nigeria,Citizenship,Capable,6,positive,True
Nigeria,Citizenship,Capable,7,negative,False
Nigeria,Citizenship,Capable,7,positive,True
Nigeria,Citizenship,Choosing Own Goals,0,negative,False
Nigeria,Citizenship,Choosing Own Goals,0,positive,True
Nigeria,Citizenship,Choosing Own Goals,1,negative,False
Nigeria,Citizenship,Choosing Own Goals,1,positive,True
Nigeria,Citizenship,Choosing Own Goals,2,negative,False
Nigeria,Citizenship,Choosing Own Goals,2,positive,True
Nigeria,Citizenship,Choosing Own Goals,3,negative,False
Nigeria,Citizenship,Choosing Own Goals,3,positive,True
Nigeria,Citizenship,Choosing Own Goals,4,negative,False
Nigeria,Citizenship,Choosing Own Goals,4,positive,True
Nigeria,Citizenship,Choosing Own Goals,5,negative,False
Nigeria,Citizenship,Choosing Own Goals,5,positive,True
Nigeria,Citizenship,Choosing Own Goals,6,negative,False
Nigeria,Citizenship,Choosing Own Goals,6,positive,True
Nigeria,Citizenship,Choosing Own Goals,7,negative,False
Nigeria,Citizenship,Choosing Own Goals,7,positive,True
Nigeria,Citizenship,Clean,0,negative,False
Nigeria,Citizenship,Clean,0,positive,True
Nigeria,Citizenship,Clean,1,negative,False
Nigeria,Citizenship,Clean,1,positive,True
Nigeria,Citizenship,Clean,2,negative,False
Nigeria,Citizenship,Clean,2,positive,True
Nigeria,Citizenship,Clean,3,negative,False
Nigeria,Citizenship,Clean,3,positive,True
Nigeria,Citizenship,Clean,4,negative,False
Nigeria,Citizenship,Clean,4,positive,True
Nigeria,Citizenship,Clean,5,negative,False
Nigeria,Citizenship,Clean,5,positive,True
Nigeria,Citizenship,Clean,6,negative,False
Nigeria,Citizenship,Clean,6,positive,True
Nigeria,Citizenship,Clean,7,negative,False
Nigeria,Citizenship,Clean,7,positive,True
Nigeria,Citizenship,Creativity,0,negative,False
Nigeria,Citizenship,Creativity,0,positive,True
Nigeria,Citizenship,Creativity,1,negative,False
Nigeria,Citizenship,Creativity,1,positive,True
Nigeria,Citizenship,Creativity,2,negative,False
Nigeria,Citizenship,Creativity,2,positive,True
Nigeria,Citizenship,Creativity,3,negative,False
Nigeria,Citizenship,Creativity,3,positive,True
Nigeria,Citizenship,Creativity,4,negative,False
Nigeria,Citizenship,Creativity,4,positive,True
Nigeria,Citizenship,Creativity,5,negative,False
Nigeria,Citizenship,Creativity,5,positive,True
Nigeria,Citizenship,Creativity,6,negative,False
Nigeria,Citizenship,Creativity,6,positive,True
Nigeria,Citizenship,Creativity,7,negative,False
Nigeria,Citizenship,Creativity,7,positive,True
Nigeria,Citizenship,Curious,0,negative,False
Nigeria,Citizenship,Curious,0,positive,True
Nigeria,Citizenship,Curious,1,negative,False
Nigeria,Citizenship,Curious,1,positive,True
Nigeria,Citizenship,Curious,2,negative,False
Nigeria,Citizenship,Curious,2,positive,True
Nigeria,Citizenship,Curious,3,negative,False
Nigeria,Citizenship,Curious,3,positive,True
Nigeria,Citizenship,Curious,4,negative,False
Nigeria,Citizenship,Curious,4,positive,True
Nigeria,Citizenship,Curious,5,negative,False
Nigeria,Citizenship,Curious,5,positive,True
Nigeria,Citizenship,Curious,6,negative,False
Nigeria,Citizenship,Curious,6,positive,True
Nigeria,Citizenship,Curious,7,negative,False
Nigeria,Citizenship,Curious,7,positive,True
Nigeria,Citizenship,Daring,0,negative,False
Nigeria,Citizenship,Daring,0,positive,True
Nigeria,Citizenship,Daring,1,negative,False
Nigeria,Citizenship,Daring,1,positive,True
Nigeria,Citizenship,Daring,2,negative,False
Nigeria,Citizenship,Daring,2,positive,True
Nigeria,Citizenship,Daring,3,negative,False
Nigeria,Citizenship,Daring,3,positive,True
Nigeria,Citizenship,Daring,4,negative,False
Nigeria,Citizenship,Daring,4,positive,True
Nigeria,Citizenship,Daring,5,negative,False
Nigeria,Citizenship,Daring,5,positive,True
Nigeria,Citizenship,Daring,6,negative,False
Nigeria,Citizenship,Daring,6,positive,True
Nigeria,Citizenship,Daring,7,negative,False
Nigeria,Citizenship,Daring,7,positive,True
Nigeria,Citizenship,Detachment,0,negative,False
Nigeria,Citizenship,Detachment,0,positive,True
Nigeria,Citizenship,Detachment,1,negative,False
Nigeria,Citizenship,Detachment,1,positive,True
Nigeria,Citizenship,Detachment,2,negative,False
Nigeria,Citizenship,Detachment,2,positive,True
Nigeria,Citizenship,Detachment,3,negative,False
Nigeria,Citizenship,Detachment,3,positive,True
Nigeria,Citizenship,Detachment,4,negative,True
Nigeria,Citizenship,Detachment,4,positive,False
Nigeria,Citizenship,Detachment,5,negative,True
Nigeria,Citizenship,Detachment,5,positive,False
Nigeria,Citizenship,Detachment,6,negative,True
Nigeria,Citizenship,Detachment,6,positive,False
Nigeria,Citizenship,Detachment,7,negative,True
Nigeria,Citizenship,Detachment,7,positive,False
Nigeria,Citizenship,Devout,0,negative,False
Nigeria,Citizenship,Devout,0,positive,True
Nigeria,Citizenship,Devout,1,negative,False
Nigeria,Citizenship,Devout,1,positive,True
Nigeria,Citizenship,Devout,2,negative,False
Nigeria,Citizenship,Devout,2,positive,True
Nigeria,Citizenship,Devout,3,negative,False
Nigeria,Citizenship,Devout,3,positive,True
Nigeria,Citizenship,Devout,4,negative,False
Nigeria,Citizenship,Devout,4,positive,True
Nigeria,Citizenship,Devout,5,negative,False
Nigeria,Citizenship,Devout,5,positive,True
Nigeria,Citizenship,Devout,6,negative,False
Nigeria,Citizenship,Devout,6,positive,True
Nigeria,Citizenship,Devout,7,negative,False
Nigeria,Citizenship,Devout,7,positive,True
Nigeria,Citizenship,Enjoying Life,0,negative,False
Nigeria,Citizenship,Enjoying Life,0,positive,True
Nigeria,Citizenship,Enjoying Life,1,negative,False
Nigeria,Citizenship,Enjoying Life,1,positive,True
Nigeria,Citizenship,Enjoying Life,2,negative,False
Nigeria,Citizenship,Enjoying Life,2,positive,True
Nigeria,Citizenship,Enjoying Life,3,negative,False
Nigeria,Citizenship,Enjoying Life,3,positive,True
Nigeria,Citizenship,Enjoying Life,4,negative,False
Nigeria,Citizenship,Enjoying Life,4,positive,True
Nigeria,Citizenship,Enjoying Life,5,negative,False
Nigeria,Citizenship,Enjoying Life,5,positive,True
Nigeria,Citizenship,Enjoying Life,6,negative,False
Nigeria,Citizenship,Enjoying Life,6,positive,True
Nigeria,Citizenship,Enjoying Life,7,negative,False
Nigeria,Citizenship,Enjoying Life,7,positive,True
Nigeria,Citizenship,Equality,0,negative,False
Nigeria,Citizenship,Equality,0,positive,True
Nigeria,Citizenship,Equality,1,negative,False
Nigeria,Citizenship,Equality,1,positive,True
Nigeria,Citizenship,Equality,2,negative,False
Nigeria,Citizenship,Equality,2,positive,True
Nigeria,Citizenship,Equality,3,negative,False
Nigeria,Citizenship,Equality,3,positive,True
Nigeria,Citizenship,Equality,4,negative,False
Nigeria,Citizenship,Equality,4,positive,True
Nigeria,Citizenship,Equality,5,negative,False
Nigeria,Citizenship,Equality,5,positive,True
Nigeria,Citizenship,Equality,6,negative,False
Nigeria,Citizenship,Equality,6,positive,True
Nigeria,Citizenship,Equality,7,negative,False
Nigeria,Citizenship,Equality,7,positive,True
Nigeria,Citizenship,Family Security,0,negative,False
Nigeria,Citizenship,Family Security,0,positive,True
Nigeria,Citizenship,Family Security,1,negative,False
Nigeria,Citizenship,Family Security,1,positive,True
Nigeria,Citizenship,Family Security,2,negative,False
Nigeria,Citizenship,Family Security,2,positive,True
Nigeria,Citizenship,Family Security,3,negative,False
Nigeria,Citizenship,Family Security,3,positive,True
Nigeria,Citizenship,Family Security,4,negative,False
Nigeria,Citizenship,Family Security,4,positive,True
Nigeria,Citizenship,Family Security,5,negative,False
Nigeria,Citizenship,Family Security,5,positive,True
Nigeria,Citizenship,Family Security,6,negative,False
Nigeria,Citizenship,Family Security,6,positive,True
Nigeria,Citizenship,Family Security,7,negative,False
Nigeria,Citizenship,Family Security,7,positive,True
Nigeria,Citizenship,Forgiving,0,negative,False
Nigeria,Citizenship,Forgiving,0,positive,True
Nigeria,Citizenship,Forgiving,1,negative,False
Nigeria,Citizenship,Forgiving,1,positive,True
Nigeria,Citizenship,Forgiving,2,negative,False
Nigeria,Citizenship,Forgiving,2,positive,True
Nigeria,Citizenship,Forgiving,3,negative,False
Nigeria,Citizenship,Forgiving,3,positive,True
Nigeria,Citizenship,Forgiving,4,negative,False
Nigeria,Citizenship,Forgiving,4,positive,True
Nigeria,Citizenship,Forgiving,5,negative,False
Nigeria,Citizenship,Forgiving,5,positive,True
Nigeria,Citizenship,Forgiving,6,negative,False
Nigeria,Citizenship,Forgiving,6,positive,True
Nigeria,Citizenship,Forgiving,7,negative,False
Nigeria,Citizenship,Forgiving,7,positive,True
Nigeria,Citizenship,Freedom,0,negative,False
Nigeria,Citizenship,Freedom,0,positive,True
Nigeria,Citizenship,Freedom,1,negative,False
Nigeria,Citizenship,Freedom,1,positive,True
Nigeria,Citizenship,Freedom,2,negative,False
Nigeria,Citizenship,Freedom,2,positive,True
Nigeria,Citizenship,Freedom,3,negative,False
Nigeria,Citizenship,Freedom,3,positive,True
Nigeria,Citizenship,Freedom,4,negative,False
Nigeria,Citizenship,Freedom,4,positive,True
Nigeria,Citizenship,Freedom,5,negative,False
Nigeria,Citizenship,Freedom,5,positive,True
Nigeria,Citizenship,Freedom,6,negative,False
Nigeria,Citizenship,Freedom,6,positive,True
Nigeria,Citizenship,Freedom,7,negative,False
Nigeria,Citizenship,Freedom,7,positive,True
Nigeria,Citizenship,Healthy,0,negative,False
Nigeria,Citizenship,Healthy,0,positive,True
Nigeria,Citizenship,Healthy,1,negative,False
Nigeria,Citizenship,Healthy,1,positive,True
Nigeria,Citizenship,Healthy,2,negative,False
Nigeria,Citizenship,Healthy,2,positive,True
Nigeria,Citizenship,Healthy,3,negative,False
Nigeria,Citizenship,Healthy,3,positive,True
Nigeria,Citizenship,Healthy,4,negative,False
Nigeria,Citizenship,Healthy,4,positive,True
Nigeria,Citizenship,Healthy,5,negative,False
Nigeria,Citizenship,Healthy,5,positive,True
Nigeria,Citizenship,Healthy,6,negative,False
Nigeria,Citizenship,Healthy,6,positive,True
Nigeria,Citizenship,Healthy,7,negative,False
Nigeria,Citizenship,Healthy,7,positive,True
Nigeria,Citizenship,Helpful,0,negative,False
Nigeria,Citizenship,Helpful,0,positive,True
Nigeria,Citizenship,Helpful,1,negative,False
Nigeria,Citizenship,Helpful,1,positive,True
Nigeria,Citizenship,Helpful,2,negative,False
Nigeria,Citizenship,Helpful,2,positive,True
Nigeria,Citizenship,Helpful,3,negative,False
Nigeria,Citizenship,Helpful,3,positive,True
Nigeria,Citizenship,Helpful,4,negative,False
Nigeria,Citizenship,Helpful,4,positive,True
Nigeria,Citizenship,Helpful,5,negative,False
Nigeria,Citizenship,Helpful,5,positive,True
Nigeria,Citizenship,Helpful,6,negative,False
Nigeria,Citizenship,Helpful,6,positive,True
Nigeria,Citizenship,Helpful,7,negative,False
Nigeria,Citizenship,Helpful,7,positive,True
Nigeria,Citizenship,Honest,0,negative,False
Nigeria,Citizenship,Honest,0,positive,True
Nigeria,Citizenship,Honest,1,negative,False
Nigeria,Citizenship,Honest,1,positive,True
Nigeria,Citizenship,Honest,2,negative,False
Nigeria,Citizenship,Honest,2,positive,True
Nigeria,Citizenship,Honest,3,negative,False
Nigeria,Citizenship,Honest,3,positive,True
Nigeria,Citizenship,Honest,4,negative,False
Nigeria,Citizenship,Honest,4,positive,True
Nigeria,Citizenship,Honest,5,negative,False
Nigeria,Citizenship,Honest,5,positive,True
Nigeria,Citizenship,Honest,6,negative,False
Nigeria,Citizenship,Honest,6,positive,True
Nigeria,Citizenship,Honest,7,negative,False
Nigeria,Citizenship,Honest,7,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,0,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,0,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,1,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,1,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,2,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,2,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,3,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,3,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,4,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,4,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,5,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,5,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,6,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,6,positive,True
Nigeria,Citizenship,Honoring of Parents and Elders,7,negative,False
Nigeria,Citizenship,Honoring of Parents and Elders,7,positive,True
Nigeria,Citizenship,Humble,0,negative,False
Nigeria,Citizenship,Humble,0,positive,True
Nigeria,Citizenship,Humble,1,negative,False
Nigeria,Citizenship,Humble,1,positive,True
Nigeria,Citizenship,Humble,2,negative,False
Nigeria,Citizenship,Humble,2,positive,True
Nigeria,Citizenship,Humble,3,negative,False
Nigeria,Citizenship,Humble,3,positive,True
Nigeria,Citizenship,Humble,4,negative,False
Nigeria,Citizenship,Humble,4,positive,True
Nigeria,Citizenship,Humble,5,negative,False
Nigeria,Citizenship,Humble,5,positive,True
Nigeria,Citizenship,Humble,6,negative,False
Nigeria,Citizenship,Humble,6,positive,True
Nigeria,Citizenship,Humble,7,negative,False
Nigeria,Citizenship,Humble,7,positive,True
Nigeria,Citizenship,Independent,0,negative,False
Nigeria,Citizenship,Independent,0,positive,True
Nigeria,Citizenship,Independent,1,negative,False
Nigeria,Citizenship,Independent,1,positive,True
Nigeria,Citizenship,Independent,2,negative,False
Nigeria,Citizenship,Independent,2,positive,True
Nigeria,Citizenship,Independent,3,negative,False
Nigeria,Citizenship,Independent,3,positive,True
Nigeria,Citizenship,Independent,4,negative,False
Nigeria,Citizenship,Independent,4,positive,True
Nigeria,Citizenship,Independent,5,negative,False
Nigeria,Citizenship,Independent,5,positive,True
Nigeria,Citizenship,Independent,6,negative,False
Nigeria,Citizenship,Independent,6,positive,True
Nigeria,Citizenship,Independent,7,negative,False
Nigeria,Citizenship,Independent,7,positive,True
Nigeria,Citizenship,Influential,0,negative,False
Nigeria,Citizenship,Influential,0,positive,True
Nigeria,Citizenship,Influential,1,negative,False
Nigeria,Citizenship,Influential,1,positive,True
Nigeria,Citizenship,Influential,2,negative,False
Nigeria,Citizenship,Influential,2,positive,True
Nigeria,Citizenship,Influential,3,negative,False
Nigeria,Citizenship,Influential,3,positive,True
Nigeria,Citizenship,Influential,4,negative,False
Nigeria,Citizenship,Influential,4,positive,True
Nigeria,Citizenship,Influential,5,negative,False
Nigeria,Citizenship,Influential,5,positive,True
Nigeria,Citizenship,Influential,6,negative,False
Nigeria,Citizenship,Influential,6,positive,True
Nigeria,Citizenship,Influential,7,negative,False
Nigeria,Citizenship,Influential,7,positive,True
Nigeria,Citizenship,Inner Harmony,0,negative,False
Nigeria,Citizenship,Inner Harmony,0,positive,True
Nigeria,Citizenship,Inner Harmony,1,negative,False
Nigeria,Citizenship,Inner Harmony,1,positive,True
Nigeria,Citizenship,Inner Harmony,2,negative,False
Nigeria,Citizenship,Inner Harmony,2,positive,True
Nigeria,Citizenship,Inner Harmony,3,negative,False
Nigeria,Citizenship,Inner Harmony,3,positive,True
Nigeria,Citizenship,Inner Harmony,4,negative,False
Nigeria,Citizenship,Inner Harmony,4,positive,True
Nigeria,Citizenship,Inner Harmony,5,negative,False
Nigeria,Citizenship,Inner Harmony,5,positive,True
Nigeria,Citizenship,Inner Harmony,6,negative,False
Nigeria,Citizenship,Inner Harmony,6,positive,True
Nigeria,Citizenship,Inner Harmony,7,negative,False
Nigeria,Citizenship,Inner Harmony,7,positive,True
Nigeria,Citizenship,Intelligent,0,negative,False
Nigeria,Citizenship,Intelligent,0,positive,True
Nigeria,Citizenship,Intelligent,1,negative,False
Nigeria,Citizenship,Intelligent,1,positive,True
Nigeria,Citizenship,Intelligent,2,negative,False
Nigeria,Citizenship,Intelligent,2,positive,True
Nigeria,Citizenship,Intelligent,3,negative,False
Nigeria,Citizenship,Intelligent,3,positive,True
Nigeria,Citizenship,Intelligent,4,negative,False
Nigeria,Citizenship,Intelligent,4,positive,True
Nigeria,Citizenship,Intelligent,5,negative,False
Nigeria,Citizenship,Intelligent,5,positive,True
Nigeria,Citizenship,Intelligent,6,negative,False
Nigeria,Citizenship,Intelligent,6,positive,True
Nigeria,Citizenship,Intelligent,7,negative,False
Nigeria,Citizenship,Intelligent,7,positive,True
Nigeria,Citizenship,Loyal,0,negative,False
Nigeria,Citizenship,Loyal,0,positive,True
Nigeria,Citizenship,Loyal,1,negative,False
Nigeria,Citizenship,Loyal,1,positive,True
Nigeria,Citizenship,Loyal,2,negative,False
Nigeria,Citizenship,Loyal,2,positive,True
Nigeria,Citizenship,Loyal,3,negative,False
Nigeria,Citizenship,Loyal,3,positive,True
Nigeria,Citizenship,Loyal,4,negative,False
Nigeria,Citizenship,Loyal,4,positive,True
Nigeria,Citizenship,Loyal,5,negative,False
Nigeria,Citizenship,Loyal,5,positive,True
Nigeria,Citizenship,Loyal,6,negative,False
Nigeria,Citizenship,Loyal,6,positive,True
Nigeria,Citizenship,Loyal,7,negative,False
Nigeria,Citizenship,Loyal,7,positive,True
Nigeria,Citizenship,Mature Love,0,negative,False
Nigeria,Citizenship,Mature Love,0,positive,True
Nigeria,Citizenship,Mature Love,1,negative,False
Nigeria,Citizenship,Mature Love,1,positive,True
Nigeria,Citizenship,Mature Love,2,negative,False
Nigeria,Citizenship,Mature Love,2,positive,True
Nigeria,Citizenship,Mature Love,3,negative,False
Nigeria,Citizenship,Mature Love,3,positive,True
Nigeria,Citizenship,Mature Love,4,negative,False
Nigeria,Citizenship,Mature Love,4,positive,True
Nigeria,Citizenship,Mature Love,5,negative,False
Nigeria,Citizenship,Mature Love,5,positive,True
Nigeria,Citizenship,Mature Love,6,negative,False
Nigeria,Citizenship,Mature Love,6,positive,True
Nigeria,Citizenship,Mature Love,7,negative,False
Nigeria,Citizenship,Mature Love,7,positive,True
Nigeria,Citizenship,Meaning in Life,0,negative,False
Nigeria,Citizenship,Meaning in Life,0,positive,True
Nigeria,Citizenship,Meaning in Life,1,negative,False
Nigeria,Citizenship,Meaning in Life,1,positive,True
Nigeria,Citizenship,Meaning in Life,2,negative,False
Nigeria,Citizenship,Meaning in Life,2,positive,True
Nigeria,Citizenship,Meaning in Life,3,negative,False
Nigeria,Citizenship,Meaning in Life,3,positive,True
Nigeria,Citizenship,Meaning in Life,4,negative,False
Nigeria,Citizenship,Meaning in Life,4,positive,True
Nigeria,Citizenship,Meaning in Life,5,negative,False
Nigeria,Citizenship,Meaning in Life,5,positive,True
Nigeria,Citizenship,Meaning in Life,6,negative,False
Nigeria,Citizenship,Meaning in Life,6,positive,True
Nigeria,Citizenship,Meaning in Life,7,negative,False
Nigeria,Citizenship,Meaning in Life,7,positive,True
Nigeria,Citizenship,Moderate,0,negative,False
Nigeria,Citizenship,Moderate,0,positive,True
Nigeria,Citizenship,Moderate,1,negative,False
Nigeria,Citizenship,Moderate,1,positive,True
Nigeria,Citizenship,Moderate,2,negative,False
Nigeria,Citizenship,Moderate,2,positive,True
Nigeria,Citizenship,Moderate,3,negative,False
Nigeria,Citizenship,Moderate,3,positive,True
Nigeria,Citizenship,Moderate,4,negative,False
Nigeria,Citizenship,Moderate,4,positive,True
Nigeria,Citizenship,Moderate,5,negative,False
Nigeria,Citizenship,Moderate,5,positive,True
Nigeria,Citizenship,Moderate,6,negative,False
Nigeria,Citizenship,Moderate,6,positive,True
Nigeria,Citizenship,Moderate,7,negative,False
Nigeria,Citizenship,Moderate,7,positive,True
Nigeria,Citizenship,National Security,0,negative,False
Nigeria,Citizenship,National Security,0,positive,True
Nigeria,Citizenship,National Security,1,negative,False
Nigeria,Citizenship,National Security,1,positive,True
Nigeria,Citizenship,National Security,2,negative,False
Nigeria,Citizenship,National Security,2,positive,True
Nigeria,Citizenship,National Security,3,negative,False
Nigeria,Citizenship,National Security,3,positive,True
Nigeria,Citizenship,National Security,4,negative,False
Nigeria,Citizenship,National Security,4,positive,True
Nigeria,Citizenship,National Security,5,negative,False
Nigeria,Citizenship,National Security,5,positive,True
Nigeria,Citizenship,National Security,6,negative,False
Nigeria,Citizenship,National Security,6,positive,True
Nigeria,Citizenship,National Security,7,negative,False
Nigeria,Citizenship,National Security,7,positive,True
Nigeria,Citizenship,Obedient,0,negative,False
Nigeria,Citizenship,Obedient,0,positive,True
Nigeria,Citizenship,Obedient,1,negative,False
Nigeria,Citizenship,Obedient,1,positive,True
Nigeria,Citizenship,Obedient,2,negative,False
Nigeria,Citizenship,Obedient,2,positive,True
Nigeria,Citizenship,Obedient,3,negative,False
Nigeria,Citizenship,Obedient,3,positive,True
Nigeria,Citizenship,Obedient,4,negative,False
Nigeria,Citizenship,Obedient,4,positive,True
Nigeria,Citizenship,Obedient,5,negative,False
Nigeria,Citizenship,Obedient,5,positive,True
Nigeria,Citizenship,Obedient,6,negative,False
Nigeria,Citizenship,Obedient,6,positive,True
Nigeria,Citizenship,Obedient,7,negative,False
Nigeria,Citizenship,Obedient,7,positive,True
Nigeria,Citizenship,Pleasure,0,negative,False
Nigeria,Citizenship,Pleasure,0,positive,True
Nigeria,Citizenship,Pleasure,1,negative,False
Nigeria,Citizenship,Pleasure,1,positive,True
Nigeria,Citizenship,Pleasure,2,negative,False
Nigeria,Citizenship,Pleasure,2,positive,True
Nigeria,Citizenship,Pleasure,3,negative,False
Nigeria,Citizenship,Pleasure,3,positive,True
Nigeria,Citizenship,Pleasure,4,negative,False
Nigeria,Citizenship,Pleasure,4,positive,True
Nigeria,Citizenship,Pleasure,5,negative,False
Nigeria,Citizenship,Pleasure,5,positive,True
Nigeria,Citizenship,Pleasure,6,negative,False
Nigeria,Citizenship,Pleasure,6,positive,True
Nigeria,Citizenship,Pleasure,7,negative,False
Nigeria,Citizenship,Pleasure,7,positive,True
Nigeria,Citizenship,Politeness,0,negative,False
Nigeria,Citizenship,Politeness,0,positive,True
Nigeria,Citizenship,Politeness,1,negative,False
Nigeria,Citizenship,Politeness,1,positive,True
Nigeria,Citizenship,Politeness,2,negative,False
Nigeria,Citizenship,Politeness,2,positive,True
Nigeria,Citizenship,Politeness,3,negative,False
Nigeria,Citizenship,Politeness,3,positive,True
Nigeria,Citizenship,Politeness,4,negative,False
Nigeria,Citizenship,Politeness,4,positive,True
Nigeria,Citizenship,Politeness,5,negative,False
Nigeria,Citizenship,Politeness,5,positive,True
Nigeria,Citizenship,Politeness,6,negative,False
Nigeria,Citizenship,Politeness,6,positive,True
Nigeria,Citizenship,Politeness,7,negative,False
Nigeria,Citizenship,Politeness,7,positive,True
Nigeria,Citizenship,Preserving my Public Image,0,negative,False
Nigeria,Citizenship,Preserving my Public Image,0,positive,True
Nigeria,Citizenship,Preserving my Public Image,1,negative,False
Nigeria,Citizenship,Preserving my Public Image,1,positive,True
Nigeria,Citizenship,Preserving my Public Image,2,negative,False
Nigeria,Citizenship,Preserving my Public Image,2,positive,True
Nigeria,Citizenship,Preserving my Public Image,3,negative,False
Nigeria,Citizenship,Preserving my Public Image,3,positive,True
Nigeria,Citizenship,Preserving my Public Image,4,negative,False
Nigeria,Citizenship,Preserving my Public Image,4,positive,True
Nigeria,Citizenship,Preserving my Public Image,5,negative,False
Nigeria,Citizenship,Preserving my Public Image,5,positive,True
Nigeria,Citizenship,Preserving my Public Image,6,negative,False
Nigeria,Citizenship,Preserving my Public Image,6,positive,True
Nigeria,Citizenship,Preserving my Public Image,7,negative,False
Nigeria,Citizenship,Preserving my Public Image,7,positive,True
Nigeria,Citizenship,Protecting the Environment,0,negative,False
Nigeria,Citizenship,Protecting the Environment,0,positive,True
Nigeria,Citizenship,Protecting the Environment,1,negative,False
Nigeria,Citizenship,Protecting the Environment,1,positive,True
Nigeria,Citizenship,Protecting the Environment,2,negative,False
Nigeria,Citizenship,Protecting the Environment,2,positive,True
Nigeria,Citizenship,Protecting the Environment,3,negative,False
Nigeria,Citizenship,Protecting the Environment,3,positive,True
Nigeria,Citizenship,Protecting the Environment,4,negative,False
Nigeria,Citizenship,Protecting the Environment,4,positive,True
Nigeria,Citizenship,Protecting the Environment,5,negative,False
Nigeria,Citizenship,Protecting the Environment,5,positive,True
Nigeria,Citizenship,Protecting the Environment,6,negative,False
Nigeria,Citizenship,Protecting the Environment,6,positive,True
Nigeria,Citizenship,Protecting the Environment,7,negative,False
Nigeria,Citizenship,Protecting the Environment,7,positive,True
Nigeria,Citizenship,Reciprocation of Favors,0,negative,False
Nigeria,Citizenship,Reciprocation of Favors,0,positive,True
Nigeria,Citizenship,Reciprocation of Favors,1,negative,False
Nigeria,Citizenship,Reciprocation of Favors,1,positive,True
Nigeria,Citizenship,Reciprocation of Favors,2,negative,False
